Wikidata Item owned,Item owned,Wikidata Owner,Owner name,owner Description,Owner Status,Proveana,GND
http://www.wikidata.org/entity/Q3929376,Boy Leading a Horse,http://www.wikidata.org/entity/Q2063433,Paul von Mendelssohn-Bartholdy,German banker and art collector (1875-1935),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q1121039,Le Moulin de la Galette,http://www.wikidata.org/entity/Q2063433,Paul von Mendelssohn-Bartholdy,German banker and art collector (1875-1935),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q121092365,Two Women on the Street,http://www.wikidata.org/entity/Q98283,Paul Westheim,"German Jewish refugee art critic, art collector, author, publisher (1886-1963)",Holocaust Aryanization or art restitution case link,act10001973,119291320
http://www.wikidata.org/entity/Q30076058,Landscape No. 2,http://www.wikidata.org/entity/Q47034703,Peter Nathan,Swiss art dealer (1925-2001),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q94636770,Odalisque,http://www.wikidata.org/entity/Q47034703,Peter Nathan,Swiss art dealer (1925-2001),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q30079953,Sitting woman (Dodo) (Reverse: Masks on the Street),http://www.wikidata.org/entity/Q47034703,Peter Nathan,Swiss art dealer (1925-2001),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q111797269,Still life with fruits,http://www.wikidata.org/entity/Q47034703,Peter Nathan,Swiss art dealer (1925-2001),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q17495516,Rosebushes under the Trees,http://www.wikidata.org/entity/Q47034703,Peter Nathan,Swiss art dealer (1925-2001),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q30073064,"Scafolding for a new building 1930,1",http://www.wikidata.org/entity/Q47034703,Peter Nathan,Swiss art dealer (1925-2001),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q30073639,Lagune Bretonne,http://www.wikidata.org/entity/Q47034703,Peter Nathan,Swiss art dealer (1925-2001),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q49188778,Shipwrecked on a Beach (The Tempest),http://www.wikidata.org/entity/Q47034703,Peter Nathan,Swiss art dealer (1925-2001),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78161758,Galerie Nathan,http://www.wikidata.org/entity/Q47034703,Peter Nathan,Swiss art dealer (1925-2001),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q66023222,Madonna and Child in a Landscape,http://www.wikidata.org/entity/Q25982742,Philip Gomperz,Austrian industrialist and art collector (1860-1948),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q28872849,Kunsthandel P. de Boer,http://www.wikidata.org/entity/Q55698524,Piet de Boer,"Dutch art dealer, gallerist, collector (1894-1974)",ALIU Red Flag,act10001840,139885420
http://www.wikidata.org/entity/Q121493673,"The Virgin Enthroned, with an angel and a kneeling donor right",http://www.wikidata.org/entity/Q55698524,Piet de Boer,"Dutch art dealer, gallerist, collector (1894-1974)",ALIU Red Flag,act10001840,139885420
http://www.wikidata.org/entity/Q112233534,Madonna with two saints,http://www.wikidata.org/entity/Q55698524,Piet de Boer,"Dutch art dealer, gallerist, collector (1894-1974)",ALIU Red Flag,act10001840,139885420
http://www.wikidata.org/entity/Q49210843,Saint Paul,http://www.wikidata.org/entity/Q55698524,Piet de Boer,"Dutch art dealer, gallerist, collector (1894-1974)",ALIU Red Flag,act10001840,139885420
http://www.wikidata.org/entity/Q28143672,The Adoration of the Magi in the Snow,http://www.wikidata.org/entity/Q55698524,Piet de Boer,"Dutch art dealer, gallerist, collector (1894-1974)",ALIU Red Flag,act10001840,139885420
http://www.wikidata.org/entity/Q28060705,"Still life with flowers, fruits and nuts",http://www.wikidata.org/entity/Q55698524,Piet de Boer,"Dutch art dealer, gallerist, collector (1894-1974)",ALIU Red Flag,act10001840,139885420
http://www.wikidata.org/entity/Q20556632,"Church of Saint Odulphus, Assendelft",http://www.wikidata.org/entity/Q55698524,Piet de Boer,"Dutch art dealer, gallerist, collector (1894-1974)",ALIU Red Flag,act10001840,139885420
http://www.wikidata.org/entity/Q28061410,"Still life with fruit, flowers and two parrots",http://www.wikidata.org/entity/Q55698524,Piet de Boer,"Dutch art dealer, gallerist, collector (1894-1974)",ALIU Red Flag,act10001840,139885420
http://www.wikidata.org/entity/Q112669300,"Vanitas with an oil lamp, a pocket watch, an open song book, an overturned roemer, a gilded covered cup and sea shells, all arranged on a table draped with a green cloth",http://www.wikidata.org/entity/Q55698524,Piet de Boer,"Dutch art dealer, gallerist, collector (1894-1974)",ALIU Red Flag,act10001840,139885420
http://www.wikidata.org/entity/Q26220217,Trees on a slope,http://www.wikidata.org/entity/Q55698524,Piet de Boer,"Dutch art dealer, gallerist, collector (1894-1974)",ALIU Red Flag,act10001840,139885420
http://www.wikidata.org/entity/Q19913285,Portrait of a Woman,http://www.wikidata.org/entity/Q55698524,Piet de Boer,"Dutch art dealer, gallerist, collector (1894-1974)",ALIU Red Flag,act10001840,139885420
http://www.wikidata.org/entity/Q19905391,The Birth and Naming of Saint John the Baptist; (reverse) Trompe-l'oeil with Painting of The Man of Sorrows,http://www.wikidata.org/entity/Q55698524,Piet de Boer,"Dutch art dealer, gallerist, collector (1894-1974)",ALIU Red Flag,act10001840,139885420
http://www.wikidata.org/entity/Q71696683,View of a Castle with Tower,http://www.wikidata.org/entity/Q2689062,Pieter Smidt van Gelder,Dutch art collector (1878-1956),ALIU Red Flag,,
http://www.wikidata.org/entity/Q111643232,flowers,http://www.wikidata.org/entity/Q2689062,Pieter Smidt van Gelder,Dutch art collector (1878-1956),ALIU Red Flag,,
http://www.wikidata.org/entity/Q2131304,Van Gelder Papier,http://www.wikidata.org/entity/Q2689062,Pieter Smidt van Gelder,Dutch art collector (1878-1956),ALIU Red Flag,,
http://www.wikidata.org/entity/Q124488331,Flowers,http://www.wikidata.org/entity/Q2689062,Pieter Smidt van Gelder,Dutch art collector (1878-1956),ALIU Red Flag,,
http://www.wikidata.org/entity/Q111645433,"landscape with temple, inn and figures",http://www.wikidata.org/entity/Q2689062,Pieter Smidt van Gelder,Dutch art collector (1878-1956),ALIU Red Flag,,
http://www.wikidata.org/entity/Q21623433,winter landscape with skating,http://www.wikidata.org/entity/Q2689062,Pieter Smidt van Gelder,Dutch art collector (1878-1956),ALIU Red Flag,,
http://www.wikidata.org/entity/Q112232544,a flemish wake,http://www.wikidata.org/entity/Q2689062,Pieter Smidt van Gelder,Dutch art collector (1878-1956),ALIU Red Flag,,
http://www.wikidata.org/entity/Q114457772,Flower garland around the Agony in the Garden,http://www.wikidata.org/entity/Q2689062,Pieter Smidt van Gelder,Dutch art collector (1878-1956),ALIU Red Flag,,
http://www.wikidata.org/entity/Q20267940,Portrait of Madame Guerin,http://www.wikidata.org/entity/Q59192187,Raphaël Gérard,French art dealer (1886-1963) active during German occupation of France,ALIU Red Flag,,
http://www.wikidata.org/entity/Q17496176,View of a port,http://www.wikidata.org/entity/Q59192187,Raphaël Gérard,French art dealer (1886-1963) active during German occupation of France,ALIU Red Flag,,
http://www.wikidata.org/entity/Q83507816,Les bords du loing vers Moret,http://www.wikidata.org/entity/Q59192187,Raphaël Gérard,French art dealer (1886-1963) active during German occupation of France,ALIU Red Flag,,
http://www.wikidata.org/entity/Q20539483,Harbor Scene,http://www.wikidata.org/entity/Q59192187,Raphaël Gérard,French art dealer (1886-1963) active during German occupation of France,ALIU Red Flag,,
http://www.wikidata.org/entity/Q119840132,Le Salon de Madame Aron,http://www.wikidata.org/entity/Q59192187,Raphaël Gérard,French art dealer (1886-1963) active during German occupation of France,ALIU Red Flag,,
http://www.wikidata.org/entity/Q90728667,La Roche-Guyon,http://www.wikidata.org/entity/Q59192187,Raphaël Gérard,French art dealer (1886-1963) active during German occupation of France,ALIU Red Flag,,
http://www.wikidata.org/entity/Q17493214,The Port of Camaret,http://www.wikidata.org/entity/Q59192187,Raphaël Gérard,French art dealer (1886-1963) active during German occupation of France,ALIU Red Flag,,
http://www.wikidata.org/entity/Q17492111,The Meuse in Rotterdam,http://www.wikidata.org/entity/Q59192187,Raphaël Gérard,French art dealer (1886-1963) active during German occupation of France,ALIU Red Flag,,
http://www.wikidata.org/entity/Q20188761,Alsatian Girl,http://www.wikidata.org/entity/Q59192187,Raphaël Gérard,French art dealer (1886-1963) active during German occupation of France,ALIU Red Flag,,
http://www.wikidata.org/entity/Q110038400,Quai de Clichy. Temps gris,http://www.wikidata.org/entity/Q59192187,Raphaël Gérard,French art dealer (1886-1963) active during German occupation of France,ALIU Red Flag,,
http://www.wikidata.org/entity/Q115680697,Gerard Frères,http://www.wikidata.org/entity/Q59192187,Raphaël Gérard,French art dealer (1886-1963) active during German occupation of France,ALIU Red Flag,,
http://www.wikidata.org/entity/Q42894419,Banks of the Seine at Port Marly,http://www.wikidata.org/entity/Q59192187,Raphaël Gérard,French art dealer (1886-1963) active during German occupation of France,ALIU Red Flag,,
http://www.wikidata.org/entity/Q130739574,Q130739574,http://www.wikidata.org/entity/Q59192187,Raphaël Gérard,French art dealer (1886-1963) active during German occupation of France,ALIU Red Flag,,
http://www.wikidata.org/entity/Q80721183,Kitchen Still Life,http://www.wikidata.org/entity/Q59192187,Raphaël Gérard,French art dealer (1886-1963) active during German occupation of France,ALIU Red Flag,,
http://www.wikidata.org/entity/Q19820374,Early Snow in Louveciennes,http://www.wikidata.org/entity/Q59192187,Raphaël Gérard,French art dealer (1886-1963) active during German occupation of France,ALIU Red Flag,,
http://www.wikidata.org/entity/Q17494868,Landscape under snow (Paysage sous la neige),http://www.wikidata.org/entity/Q59192187,Raphaël Gérard,French art dealer (1886-1963) active during German occupation of France,ALIU Red Flag,,
http://www.wikidata.org/entity/Q17491735,"Blossoming Garden, Sainte-Adresse",http://www.wikidata.org/entity/Q59192187,Raphaël Gérard,French art dealer (1886-1963) active during German occupation of France,ALIU Red Flag,,
http://www.wikidata.org/entity/Q125581423,Q125581423,http://www.wikidata.org/entity/Q47487032,Raymond Nacenta,"French art dealer, art historian",ALIU Red Flag,,
http://www.wikidata.org/entity/Q3094593,Galerie Charpentier,http://www.wikidata.org/entity/Q47487032,Raymond Nacenta,"French art dealer, art historian",ALIU Red Flag,,
http://www.wikidata.org/entity/Q19883898,Dead Fowl,http://www.wikidata.org/entity/Q3426274,René Gimpel,"French art dealer, Jewish, active in the Resistance, died in Nazi concentration camp (1881-1845)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q64549174,The Goddess Minerva,http://www.wikidata.org/entity/Q3426274,René Gimpel,"French art dealer, Jewish, active in the Resistance, died in Nazi concentration camp (1881-1845)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q20195135,Georges de Miré,http://www.wikidata.org/entity/Q3426274,René Gimpel,"French art dealer, Jewish, active in the Resistance, died in Nazi concentration camp (1881-1845)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q124365355,Q124365355,http://www.wikidata.org/entity/Q3426274,René Gimpel,"French art dealer, Jewish, active in the Resistance, died in Nazi concentration camp (1881-1845)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q116880105,Head of an Angel,http://www.wikidata.org/entity/Q3426274,René Gimpel,"French art dealer, Jewish, active in the Resistance, died in Nazi concentration camp (1881-1845)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q116743123,Frau mit dem Sklaven,http://www.wikidata.org/entity/Q106672151,Richard Lányi,Austrian Jewish publisher and art collector murdered in the Holocaust (1884-1942),Holocaust victim,,
http://www.wikidata.org/entity/Q28003343,Portrait of Herbert Reiner,http://www.wikidata.org/entity/Q106672151,Richard Lányi,Austrian Jewish publisher and art collector murdered in the Holocaust (1884-1942),Holocaust victim,,
http://www.wikidata.org/entity/Q125989237,Reclining Nude with Drapery,http://www.wikidata.org/entity/Q106672151,Richard Lányi,Austrian Jewish publisher and art collector murdered in the Holocaust (1884-1942),Holocaust victim,,
http://www.wikidata.org/entity/Q87742933,Seated Nude,http://www.wikidata.org/entity/Q20191393,Richard Semmel,German Jewish businessman and art collector (1875–1950),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q76844455,Portal of the Church of Saint-Jacques in Dieppe,http://www.wikidata.org/entity/Q20191393,Richard Semmel,German Jewish businessman and art collector (1875–1950),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q126868824,Asters/ Reines-marguerites,http://www.wikidata.org/entity/Q20191393,Richard Semmel,German Jewish businessman and art collector (1875–1950),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q19309631,Peasant Woman Digging,http://www.wikidata.org/entity/Q20191393,Richard Semmel,German Jewish businessman and art collector (1875–1950),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q20809895,Girl Tatting,http://www.wikidata.org/entity/Q20191393,Richard Semmel,German Jewish businessman and art collector (1875–1950),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q64174085,The Road,http://www.wikidata.org/entity/Q20191393,Richard Semmel,German Jewish businessman and art collector (1875–1950),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q105492137,A dune landscape with a distant view of Haarlem,http://www.wikidata.org/entity/Q20191393,Richard Semmel,German Jewish businessman and art collector (1875–1950),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q111651951,Madonna with child,http://www.wikidata.org/entity/Q100427118,Richard Soepkez,Romanian banker and art collector spoliated by the Nazis,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q50821371,La Ronde Enfantine,http://www.wikidata.org/entity/Q114242932,Robert Bing,French art collector plundered by the ERR Nazi looting organization in France,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q118144674,Portrait of Alfred Kerr,http://www.wikidata.org/entity/Q94760892,Robert Graetz,German Jewish art collector deported and killed by Nazis (1875-1945),Holocaust victim,act10000044,132142945
http://www.wikidata.org/entity/Q107448195,House amongst Trees,http://www.wikidata.org/entity/Q94760892,Robert Graetz,German Jewish art collector deported and killed by Nazis (1875-1945),Holocaust victim,act10000044,132142945
http://www.wikidata.org/entity/Q47490428,Galerie Roger Dequoy et Cie,http://www.wikidata.org/entity/Q47490292,Roger Louis Adolphe Dequoy,important collaborationist art dealer,ALIU Red Flag,,
http://www.wikidata.org/entity/Q108515220,Seascape,http://www.wikidata.org/entity/Q47490292,Roger Louis Adolphe Dequoy,important collaborationist art dealer,ALIU Red Flag,,
http://www.wikidata.org/entity/Q113997319,The black feather hat,http://www.wikidata.org/entity/Q699565,Ronald Lauder,"American businessman, art collector, philanthropist, political activist",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q354396,Portrait of Adele Bloch-Bauer I,http://www.wikidata.org/entity/Q699565,Ronald Lauder,"American businessman, art collector, philanthropist, political activist",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q22132004,Bauhaus Museum,http://www.wikidata.org/entity/Q699565,Ronald Lauder,"American businessman, art collector, philanthropist, political activist",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q20175532,The Adoration of the Shepherds,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q114148816,The Resurrection of Christ,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q60470497,Saint Ambrose,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q106866324,Saint Peter,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q60469574,Virgin and Child with Saints,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q64556601,Landscape with a Ferry,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q19913090,Bertel Thorvaldsen (1768–1844) with the Bust of Horace Vernet,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q19911688,Saint Catherine of Siena Exchanging Her Heart with Christ,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q20538162,The Young Christ as the Good Shepherd,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q106877243,Saint Paul,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q60515802,The Visitation,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q20538302,The Nativity and the Annunciation to the Shepherds,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q9202858,The Meeting of David and Abigail,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q20540240,Rough Sea,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q19911710,The Mystic Marriage of Saint Catherine of Siena,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q60474732,Hunter and Lord at the River Isar with View of Munich,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q1211023,Madonna with two Angels Adoring the Christ Child in a landscape,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q2318325,Salome with the Head of John the Baptist,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q26708984,"Portrait of Archduchess Isabella Clara Eugenia, Spanish Regent of the Low Countries, as a Nun",http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q64515595,Eros and Psyche,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q104767132,Portrait of a young man,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q20174018,Portrait of a Donor,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q60469059,Madonna of Humility,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q111552196,"Christ on the Cross with Maria, Mary Magdalene and St John",http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q11751420,Temptation of St. Anthony,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q20173339,The Crucifixion,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q64514284,Nativity,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q20540977,Saint Andrew,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q19912900,A Knight of Alcántara or Calatrava,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q53950502,Pinakos Inc,http://www.wikidata.org/entity/Q35134777,Rudolf J. Heinemann,"International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q114745261,Portret van een vrouw,http://www.wikidata.org/entity/Q112038024,Rudolf Melander Holzapfel,German-American art collector and dealer (1900 - 1982),ALIU Red Flag,,
http://www.wikidata.org/entity/Q92998828,The swamp (Le Marais),http://www.wikidata.org/entity/Q112038024,Rudolf Melander Holzapfel,German-American art collector and dealer (1900 - 1982),ALIU Red Flag,,
http://www.wikidata.org/entity/Q107105392,Q107105392,http://www.wikidata.org/entity/Q112038024,Rudolf Melander Holzapfel,German-American art collector and dealer (1900 - 1982),ALIU Red Flag,,
http://www.wikidata.org/entity/Q20538813,Italian Hills,http://www.wikidata.org/entity/Q112038024,Rudolf Melander Holzapfel,German-American art collector and dealer (1900 - 1982),ALIU Red Flag,,
http://www.wikidata.org/entity/Q522831,Allgemeine Zeitung des Judentums,http://www.wikidata.org/entity/Q71476,Rudolf Mosse,German Jewish publisher (1843-1920),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q43459722,Frühlingssturm,http://www.wikidata.org/entity/Q71476,Rudolf Mosse,German Jewish publisher (1843-1920),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q118477912,Lady with red blouse,http://www.wikidata.org/entity/Q71476,Rudolf Mosse,German Jewish publisher (1843-1920),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q1417207,Q1417207,http://www.wikidata.org/entity/Q71476,Rudolf Mosse,German Jewish publisher (1843-1920),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q1020343,Schocken Books,http://www.wikidata.org/entity/Q96522,Salman Schocken,"Businessman, publisher art collector, persecuted by Nazis because Jewish (1877-1959)",Holocaust Aryanization or art restitution case link,act00000828,118609890
http://www.wikidata.org/entity/Q867510,Cypresses,http://www.wikidata.org/entity/Q96522,Salman Schocken,"Businessman, publisher art collector, persecuted by Nazis because Jewish (1877-1959)",Holocaust Aryanization or art restitution case link,act00000828,118609890
http://www.wikidata.org/entity/Q216393,Haaretz,http://www.wikidata.org/entity/Q96522,Salman Schocken,"Businessman, publisher art collector, persecuted by Nazis because Jewish (1877-1959)",Holocaust Aryanization or art restitution case link,act00000828,118609890
http://www.wikidata.org/entity/Q17492676,Automn,http://www.wikidata.org/entity/Q125884667,Salomon Flavian,art collector,Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q1810348,The Quai Malaquais and the Institute,http://www.wikidata.org/entity/Q95541,Samuel Fischer,Hungarian-born German Jewish publisher and art collector (1859-1934),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q481576,S. Fischer Verlag,http://www.wikidata.org/entity/Q95541,Samuel Fischer,Hungarian-born German Jewish publisher and art collector (1859-1934),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q63532764,Still Life with Commode,http://www.wikidata.org/entity/Q95541,Samuel Fischer,Hungarian-born German Jewish publisher and art collector (1859-1934),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q17265543,Two Riders on the Beach to the left,http://www.wikidata.org/entity/Q95541,Samuel Fischer,Hungarian-born German Jewish publisher and art collector (1859-1934),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q104128492,Apple Tree II,http://www.wikidata.org/entity/Q2272284,Serena Lederer,"Austrian Jewish art collector, refugee from Nazis (1867-1943)",Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q19912832,Blossoming Meadow,http://www.wikidata.org/entity/Q2272486,Serge Sabarsky,Austrian-American art collector (1912–1996),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q106522623,Woman With a Fan,http://www.wikidata.org/entity/Q2272486,Serge Sabarsky,Austrian-American art collector (1912–1996),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q115791357,Woman in a Black Pinafore,http://www.wikidata.org/entity/Q2272486,Serge Sabarsky,Austrian-American art collector (1912–1996),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q19883563,Park,http://www.wikidata.org/entity/Q2272486,Serge Sabarsky,Austrian-American art collector (1912–1996),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q131534975,"Vue de la tour Montalban, Amsterdam",http://www.wikidata.org/entity/Q131534959,Sidney Posen,German Jewish factory owner and art collector (1852–1937),Holocaust Aryanization or art restitution case link,,
http://www.wikidata.org/entity/Q78639637,Banquet Scene with a Lute Player,http://www.wikidata.org/entity/Q17326176,Siegfried Aram,"German Jewish lawyer, art dealer and art collector (1891-1978)",Holocaust Aryanization or art restitution case link,,
